W_A,C_A,SM_A,SM_F,SM_C,SN_A,SN_F,SN_C,C,AlternativeID
50,50,10,2,2,30,3,3,250,52486
50,50,10,2,2,30,3,3,1250,52487
50,50,10,2,2,30,3,3,3500,52488
50,50,10,2,2,50,1,1,50,52489
50,50,10,2,2,50,1,1,250,52490
50,50,10,2,2,50,1,1,1250,52491
50,50,10,2,2,50,1,1,3500,52492
50,50,10,2,2,50,1,2,50,52493
50,50,10,2,2,50,1,2,250,52494
50,50,10,2,2,50,1,2,1250,52495
50,50,10,2,2,50,1,2,3500,52496
50,50,10,2,2,50,1,3,50,52497
50,50,10,2,2,50,1,3,250,52498
50,50,10,2,2,50,1,3,1250,52499
50,50,10,2,2,50,1,3,3500,52500
50,50,10,2,2,50,2,1,50,52501
50,50,10,2,2,50,2,1,250,52502
50,50,10,2,2,50,2,1,1250,52503
50,50,10,2,2,50,2,1,3500,52504
50,50,10,2,2,50,2,2,50,52505
50,50,10,2,2,50,2,2,250,52506
50,50,10,2,2,50,2,2,1250,52507
50,50,10,2,2,50,2,2,3500,52508
50,50,10,2,2,50,2,3,50,52509
50,50,10,2,2,50,2,3,250,52510
50,50,10,2,2,50,2,3,1250,52511
50,50,10,2,2,50,2,3,3500,52512
50,50,10,2,2,50,3,1,50,52513
50,50,10,2,2,50,3,1,250,52514
50,50,10,2,2,50,3,1,1250,52515
50,50,10,2,2,50,3,1,3500,52516
50,50,10,2,2,50,3,2,50,52517
50,50,10,2,2,50,3,2,250,52518
50,50,10,2,2,50,3,2,1250,52519
50,50,10,2,2,50,3,2,3500,52520
50,50,10,2,2,50,3,3,50,52521
50,50,10,2,2,50,3,3,250,52522
50,50,10,2,2,50,3,3,1250,52523
50,50,10,2,2,50,3,3,3500,52524
50,50,10,2,2,80,1,1,50,52525
50,50,10,2,2,80,1,1,250,52526
50,50,10,2,2,80,1,1,1250,52527
50,50,10,2,2,80,1,1,3500,52528
50,50,10,2,2,80,1,2,50,52529
50,50,10,2,2,80,1,2,250,52530
50,50,10,2,2,80,1,2,1250,52531
50,50,10,2,2,80,1,2,3500,52532
50,50,10,2,2,80,1,3,50,52533
50,50,10,2,2,80,1,3,250,52534
50,50,10,2,2,80,1,3,1250,52535
50,50,10,2,2,80,1,3,3500,52536
50,50,10,2,2,80,2,1,50,52537
50,50,10,2,2,80,2,1,250,52538
50,50,10,2,2,80,2,1,1250,52539
50,50,10,2,2,80,2,1,3500,52540
50,50,10,2,2,80,2,2,50,52541
50,50,10,2,2,80,2,2,250,52542
50,50,10,2,2,80,2,2,1250,52543
50,50,10,2,2,80,2,2,3500,52544
50,50,10,2,2,80,2,3,50,52545
50,50,10,2,2,80,2,3,250,52546
50,50,10,2,2,80,2,3,1250,52547
50,50,10,2,2,80,2,3,3500,52548
50,50,10,2,2,80,3,1,50,52549
50,50,10,2,2,80,3,1,250,52550
50,50,10,2,2,80,3,1,1250,52551
50,50,10,2,2,80,3,1,3500,52552
50,50,10,2,2,80,3,2,50,52553
50,50,10,2,2,80,3,2,250,52554
50,50,10,2,2,80,3,2,1250,52555
50,50,10,2,2,80,3,2,3500,52556
50,50,10,2,2,80,3,3,50,52557
50,50,10,2,2,80,3,3,250,52558
50,50,10,2,2,80,3,3,1250,52559
50,50,10,2,2,80,3,3,3500,52560
50,50,10,2,3,10,1,1,50,52561
50,50,10,2,3,10,1,1,250,52562
50,50,10,2,3,10,1,1,1250,52563
50,50,10,2,3,10,1,1,3500,52564
50,50,10,2,3,10,1,2,50,52565
50,50,10,2,3,10,1,2,250,52566
50,50,10,2,3,10,1,2,1250,52567
50,50,10,2,3,10,1,2,3500,52568
50,50,10,2,3,10,1,3,50,52569
50,50,10,2,3,10,1,3,250,52570
50,50,10,2,3,10,1,3,1250,52571
50,50,10,2,3,10,1,3,3500,52572
50,50,10,2,3,10,2,1,50,52573
50,50,10,2,3,10,2,1,250,52574
50,50,10,2,3,10,2,1,1250,52575
50,50,10,2,3,10,2,1,3500,52576
50,50,10,2,3,10,2,2,50,52577
50,50,10,2,3,10,2,2,250,52578
50,50,10,2,3,10,2,2,1250,52579
50,50,10,2,3,10,2,2,3500,52580
50,50,10,2,3,10,2,3,50,52581
50,50,10,2,3,10,2,3,250,52582
50,50,10,2,3,10,2,3,1250,52583
50,50,10,2,3,10,2,3,3500,52584
50,50,10,2,3,10,3,1,50,52585
50,50,10,2,3,10,3,1,250,52586
50,50,10,2,3,10,3,1,1250,52587
50,50,10,2,3,10,3,1,3500,52588
50,50,10,2,3,10,3,2,50,52589
50,50,10,2,3,10,3,2,250,52590
50,50,10,2,3,10,3,2,1250,52591
50,50,10,2,3,10,3,2,3500,52592
50,50,10,2,3,10,3,3,50,52593
50,50,10,2,3,10,3,3,250,52594
50,50,10,2,3,10,3,3,1250,52595
50,50,10,2,3,10,3,3,3500,52596
50,50,10,2,3,30,1,1,50,52597
50,50,10,2,3,30,1,1,250,52598
50,50,10,2,3,30,1,1,1250,52599
50,50,10,2,3,30,1,1,3500,52600
50,50,10,2,3,30,1,2,50,52601
50,50,10,2,3,30,1,2,250,52602
50,50,10,2,3,30,1,2,1250,52603
50,50,10,2,3,30,1,2,3500,52604
50,50,10,2,3,30,1,3,50,52605
50,50,10,2,3,30,1,3,250,52606
50,50,10,2,3,30,1,3,1250,52607
50,50,10,2,3,30,1,3,3500,52608
50,50,10,2,3,30,2,1,50,52609
50,50,10,2,3,30,2,1,250,52610
50,50,10,2,3,30,2,1,1250,52611
50,50,10,2,3,30,2,1,3500,52612
50,50,10,2,3,30,2,2,50,52613
50,50,10,2,3,30,2,2,250,52614
50,50,10,2,3,30,2,2,1250,52615
50,50,10,2,3,30,2,2,3500,52616
50,50,10,2,3,30,2,3,50,52617
50,50,10,2,3,30,2,3,250,52618
50,50,10,2,3,30,2,3,1250,52619
50,50,10,2,3,30,2,3,3500,52620
50,50,10,2,3,30,3,1,50,52621
50,50,10,2,3,30,3,1,250,52622
50,50,10,2,3,30,3,1,1250,52623
50,50,10,2,3,30,3,1,3500,52624
50,50,10,2,3,30,3,2,50,52625
50,50,10,2,3,30,3,2,250,52626
50,50,10,2,3,30,3,2,1250,52627
50,50,10,2,3,30,3,2,3500,52628
50,50,10,2,3,30,3,3,50,52629
50,50,10,2,3,30,3,3,250,52630
50,50,10,2,3,30,3,3,1250,52631
50,50,10,2,3,30,3,3,3500,52632
50,50,10,2,3,50,1,1,50,52633
50,50,10,2,3,50,1,1,250,52634
50,50,10,2,3,50,1,1,1250,52635
50,50,10,2,3,50,1,1,3500,52636
50,50,10,2,3,50,1,2,50,52637
50,50,10,2,3,50,1,2,250,52638
50,50,10,2,3,50,1,2,1250,52639
50,50,10,2,3,50,1,2,3500,52640
50,50,10,2,3,50,1,3,50,52641
50,50,10,2,3,50,1,3,250,52642
50,50,10,2,3,50,1,3,1250,52643
50,50,10,2,3,50,1,3,3500,52644
50,50,10,2,3,50,2,1,50,52645
50,50,10,2,3,50,2,1,250,52646
50,50,10,2,3,50,2,1,1250,52647
50,50,10,2,3,50,2,1,3500,52648
50,50,10,2,3,50,2,2,50,52649
50,50,10,2,3,50,2,2,250,52650
50,50,10,2,3,50,2,2,1250,52651
50,50,10,2,3,50,2,2,3500,52652
50,50,10,2,3,50,2,3,50,52653
50,50,10,2,3,50,2,3,250,52654
50,50,10,2,3,50,2,3,1250,52655
50,50,10,2,3,50,2,3,3500,52656
50,50,10,2,3,50,3,1,50,52657
50,50,10,2,3,50,3,1,250,52658
50,50,10,2,3,50,3,1,1250,52659
50,50,10,2,3,50,3,1,3500,52660
50,50,10,2,3,50,3,2,50,52661
50,50,10,2,3,50,3,2,250,52662
50,50,10,2,3,50,3,2,1250,52663
50,50,10,2,3,50,3,2,3500,52664
50,50,10,2,3,50,3,3,50,52665
50,50,10,2,3,50,3,3,250,52666
50,50,10,2,3,50,3,3,1250,52667
50,50,10,2,3,50,3,3,3500,52668
50,50,10,2,3,80,1,1,50,52669
50,50,10,2,3,80,1,1,250,52670
50,50,10,2,3,80,1,1,1250,52671
50,50,10,2,3,80,1,1,3500,52672
50,50,10,2,3,80,1,2,50,52673
50,50,10,2,3,80,1,2,250,52674
50,50,10,2,3,80,1,2,1250,52675
50,50,10,2,3,80,1,2,3500,52676
50,50,10,2,3,80,1,3,50,52677
50,50,10,2,3,80,1,3,250,52678
50,50,10,2,3,80,1,3,1250,52679
50,50,10,2,3,80,1,3,3500,52680
50,50,10,2,3,80,2,1,50,52681
50,50,10,2,3,80,2,1,250,52682
50,50,10,2,3,80,2,1,1250,52683
50,50,10,2,3,80,2,1,3500,52684
50,50,10,2,3,80,2,2,50,52685
50,50,10,2,3,80,2,2,250,52686
50,50,10,2,3,80,2,2,1250,52687
50,50,10,2,3,80,2,2,3500,52688
50,50,10,2,3,80,2,3,50,52689
50,50,10,2,3,80,2,3,250,52690
50,50,10,2,3,80,2,3,1250,52691
50,50,10,2,3,80,2,3,3500,52692
50,50,10,2,3,80,3,1,50,52693
50,50,10,2,3,80,3,1,250,52694
50,50,10,2,3,80,3,1,1250,52695
50,50,10,2,3,80,3,1,3500,52696
50,50,10,2,3,80,3,2,50,52697
50,50,10,2,3,80,3,2,250,52698
50,50,10,2,3,80,3,2,1250,52699
50,50,10,2,3,80,3,2,3500,52700
50,50,10,2,3,80,3,3,50,52701
50,50,10,2,3,80,3,3,250,52702
50,50,10,2,3,80,3,3,1250,52703
50,50,10,2,3,80,3,3,3500,52704
50,50,10,3,1,10,1,1,50,52705
50,50,10,3,1,10,1,1,250,52706
50,50,10,3,1,10,1,1,1250,52707
50,50,10,3,1,10,1,1,3500,52708
50,50,10,3,1,10,1,2,50,52709
50,50,10,3,1,10,1,2,250,52710
50,50,10,3,1,10,1,2,1250,52711
50,50,10,3,1,10,1,2,3500,52712
50,50,10,3,1,10,1,3,50,52713
50,50,10,3,1,10,1,3,250,52714
50,50,10,3,1,10,1,3,1250,52715
50,50,10,3,1,10,1,3,3500,52716
50,50,10,3,1,10,2,1,50,52717
50,50,10,3,1,10,2,1,250,52718
50,50,10,3,1,10,2,1,1250,52719
50,50,10,3,1,10,2,1,3500,52720
50,50,10,3,1,10,2,2,50,52721
50,50,10,3,1,10,2,2,250,52722
50,50,10,3,1,10,2,2,1250,52723
50,50,10,3,1,10,2,2,3500,52724
50,50,10,3,1,10,2,3,50,52725
50,50,10,3,1,10,2,3,250,52726
50,50,10,3,1,10,2,3,1250,52727
50,50,10,3,1,10,2,3,3500,52728
50,50,10,3,1,10,3,1,50,52729
50,50,10,3,1,10,3,1,250,52730
50,50,10,3,1,10,3,1,1250,52731
50,50,10,3,1,10,3,1,3500,52732
50,50,10,3,1,10,3,2,50,52733
50,50,10,3,1,10,3,2,250,52734
50,50,10,3,1,10,3,2,1250,52735
50,50,10,3,1,10,3,2,3500,52736
50,50,10,3,1,10,3,3,50,52737
50,50,10,3,1,10,3,3,250,52738
50,50,10,3,1,10,3,3,1250,52739
50,50,10,3,1,10,3,3,3500,52740
50,50,10,3,1,30,1,1,50,52741
50,50,10,3,1,30,1,1,250,52742
50,50,10,3,1,30,1,1,1250,52743
50,50,10,3,1,30,1,1,3500,52744
50,50,10,3,1,30,1,2,50,52745
50,50,10,3,1,30,1,2,250,52746
50,50,10,3,1,30,1,2,1250,52747
50,50,10,3,1,30,1,2,3500,52748
50,50,10,3,1,30,1,3,50,52749
50,50,10,3,1,30,1,3,250,52750
50,50,10,3,1,30,1,3,1250,52751
50,50,10,3,1,30,1,3,3500,52752
50,50,10,3,1,30,2,1,50,52753
50,50,10,3,1,30,2,1,250,52754
50,50,10,3,1,30,2,1,1250,52755
50,50,10,3,1,30,2,1,3500,52756
50,50,10,3,1,30,2,2,50,52757
50,50,10,3,1,30,2,2,250,52758
50,50,10,3,1,30,2,2,1250,52759
50,50,10,3,1,30,2,2,3500,52760
50,50,10,3,1,30,2,3,50,52761
50,50,10,3,1,30,2,3,250,52762
50,50,10,3,1,30,2,3,1250,52763
50,50,10,3,1,30,2,3,3500,52764
50,50,10,3,1,30,3,1,50,52765
50,50,10,3,1,30,3,1,250,52766
50,50,10,3,1,30,3,1,1250,52767
50,50,10,3,1,30,3,1,3500,52768
50,50,10,3,1,30,3,2,50,52769
50,50,10,3,1,30,3,2,250,52770
50,50,10,3,1,30,3,2,1250,52771
50,50,10,3,1,30,3,2,3500,52772
50,50,10,3,1,30,3,3,50,52773
50,50,10,3,1,30,3,3,250,52774
50,50,10,3,1,30,3,3,1250,52775
50,50,10,3,1,30,3,3,3500,52776
50,50,10,3,1,50,1,1,50,52777
50,50,10,3,1,50,1,1,250,52778
50,50,10,3,1,50,1,1,1250,52779
50,50,10,3,1,50,1,1,3500,52780
50,50,10,3,1,50,1,2,50,52781
50,50,10,3,1,50,1,2,250,52782
50,50,10,3,1,50,1,2,1250,52783
50,50,10,3,1,50,1,2,3500,52784
50,50,10,3,1,50,1,3,50,52785
50,50,10,3,1,50,1,3,250,52786
50,50,10,3,1,50,1,3,1250,52787
50,50,10,3,1,50,1,3,3500,52788
50,50,10,3,1,50,2,1,50,52789
50,50,10,3,1,50,2,1,250,52790
50,50,10,3,1,50,2,1,1250,52791
50,50,10,3,1,50,2,1,3500,52792
50,50,10,3,1,50,2,2,50,52793
50,50,10,3,1,50,2,2,250,52794
50,50,10,3,1,50,2,2,1250,52795
50,50,10,3,1,50,2,2,3500,52796
50,50,10,3,1,50,2,3,50,52797
50,50,10,3,1,50,2,3,250,52798
50,50,10,3,1,50,2,3,1250,52799
50,50,10,3,1,50,2,3,3500,52800
50,50,10,3,1,50,3,1,50,52801
50,50,10,3,1,50,3,1,250,52802
50,50,10,3,1,50,3,1,1250,52803
50,50,10,3,1,50,3,1,3500,52804
50,50,10,3,1,50,3,2,50,52805
50,50,10,3,1,50,3,2,250,52806
50,50,10,3,1,50,3,2,1250,52807
50,50,10,3,1,50,3,2,3500,52808
50,50,10,3,1,50,3,3,50,52809
50,50,10,3,1,50,3,3,250,52810
50,50,10,3,1,50,3,3,1250,52811
50,50,10,3,1,50,3,3,3500,52812
50,50,10,3,1,80,1,1,50,52813
50,50,10,3,1,80,1,1,250,52814
50,50,10,3,1,80,1,1,1250,52815
50,50,10,3,1,80,1,1,3500,52816
50,50,10,3,1,80,1,2,50,52817
50,50,10,3,1,80,1,2,250,52818
50,50,10,3,1,80,1,2,1250,52819
50,50,10,3,1,80,1,2,3500,52820
50,50,10,3,1,80,1,3,50,52821
50,50,10,3,1,80,1,3,250,52822
50,50,10,3,1,80,1,3,1250,52823
50,50,10,3,1,80,1,3,3500,52824
50,50,10,3,1,80,2,1,50,52825
50,50,10,3,1,80,2,1,250,52826
50,50,10,3,1,80,2,1,1250,52827
50,50,10,3,1,80,2,1,3500,52828
50,50,10,3,1,80,2,2,50,52829
50,50,10,3,1,80,2,2,250,52830
50,50,10,3,1,80,2,2,1250,52831
50,50,10,3,1,80,2,2,3500,52832
50,50,10,3,1,80,2,3,50,52833
50,50,10,3,1,80,2,3,250,52834
50,50,10,3,1,80,2,3,1250,52835
50,50,10,3,1,80,2,3,3500,52836
50,50,10,3,1,80,3,1,50,52837
50,50,10,3,1,80,3,1,250,52838
50,50,10,3,1,80,3,1,1250,52839
50,50,10,3,1,80,3,1,3500,52840
50,50,10,3,1,80,3,2,50,52841
50,50,10,3,1,80,3,2,250,52842
50,50,10,3,1,80,3,2,1250,52843
50,50,10,3,1,80,3,2,3500,52844
50,50,10,3,1,80,3,3,50,52845
50,50,10,3,1,80,3,3,250,52846
50,50,10,3,1,80,3,3,1250,52847
50,50,10,3,1,80,3,3,3500,52848
50,50,10,3,2,10,1,1,50,52849
50,50,10,3,2,10,1,1,250,52850
50,50,10,3,2,10,1,1,1250,52851
50,50,10,3,2,10,1,1,3500,52852
50,50,10,3,2,10,1,2,50,52853
50,50,10,3,2,10,1,2,250,52854
50,50,10,3,2,10,1,2,1250,52855
50,50,10,3,2,10,1,2,3500,52856
50,50,10,3,2,10,1,3,50,52857
50,50,10,3,2,10,1,3,250,52858
50,50,10,3,2,10,1,3,1250,52859
50,50,10,3,2,10,1,3,3500,52860
50,50,10,3,2,10,2,1,50,52861
50,50,10,3,2,10,2,1,250,52862
50,50,10,3,2,10,2,1,1250,52863
50,50,10,3,2,10,2,1,3500,52864
50,50,10,3,2,10,2,2,50,52865
50,50,10,3,2,10,2,2,250,52866
50,50,10,3,2,10,2,2,1250,52867
50,50,10,3,2,10,2,2,3500,52868
50,50,10,3,2,10,2,3,50,52869
50,50,10,3,2,10,2,3,250,52870
50,50,10,3,2,10,2,3,1250,52871
50,50,10,3,2,10,2,3,3500,52872
50,50,10,3,2,10,3,1,50,52873
50,50,10,3,2,10,3,1,250,52874
50,50,10,3,2,10,3,1,1250,52875
50,50,10,3,2,10,3,1,3500,52876
50,50,10,3,2,10,3,2,50,52877
50,50,10,3,2,10,3,2,250,52878
50,50,10,3,2,10,3,2,1250,52879
50,50,10,3,2,10,3,2,3500,52880
50,50,10,3,2,10,3,3,50,52881
50,50,10,3,2,10,3,3,250,52882
50,50,10,3,2,10,3,3,1250,52883
50,50,10,3,2,10,3,3,3500,52884
50,50,10,3,2,30,1,1,50,52885
50,50,10,3,2,30,1,1,250,52886
50,50,10,3,2,30,1,1,1250,52887
50,50,10,3,2,30,1,1,3500,52888
50,50,10,3,2,30,1,2,50,52889
50,50,10,3,2,30,1,2,250,52890
50,50,10,3,2,30,1,2,1250,52891
50,50,10,3,2,30,1,2,3500,52892
50,50,10,3,2,30,1,3,50,52893
50,50,10,3,2,30,1,3,250,52894
50,50,10,3,2,30,1,3,1250,52895
50,50,10,3,2,30,1,3,3500,52896
50,50,10,3,2,30,2,1,50,52897
50,50,10,3,2,30,2,1,250,52898
50,50,10,3,2,30,2,1,1250,52899
50,50,10,3,2,30,2,1,3500,52900
50,50,10,3,2,30,2,2,50,52901
50,50,10,3,2,30,2,2,250,52902
50,50,10,3,2,30,2,2,1250,52903
50,50,10,3,2,30,2,2,3500,52904
50,50,10,3,2,30,2,3,50,52905
50,50,10,3,2,30,2,3,250,52906
50,50,10,3,2,30,2,3,1250,52907
50,50,10,3,2,30,2,3,3500,52908
50,50,10,3,2,30,3,1,50,52909
50,50,10,3,2,30,3,1,250,52910
50,50,10,3,2,30,3,1,1250,52911
50,50,10,3,2,30,3,1,3500,52912
50,50,10,3,2,30,3,2,50,52913
50,50,10,3,2,30,3,2,250,52914
50,50,10,3,2,30,3,2,1250,52915
50,50,10,3,2,30,3,2,3500,52916
50,50,10,3,2,30,3,3,50,52917
50,50,10,3,2,30,3,3,250,52918
50,50,10,3,2,30,3,3,1250,52919
50,50,10,3,2,30,3,3,3500,52920
50,50,10,3,2,50,1,1,50,52921
50,50,10,3,2,50,1,1,250,52922
50,50,10,3,2,50,1,1,1250,52923
50,50,10,3,2,50,1,1,3500,52924
50,50,10,3,2,50,1,2,50,52925
50,50,10,3,2,50,1,2,250,52926
50,50,10,3,2,50,1,2,1250,52927
50,50,10,3,2,50,1,2,3500,52928
50,50,10,3,2,50,1,3,50,52929
50,50,10,3,2,50,1,3,250,52930
50,50,10,3,2,50,1,3,1250,52931
50,50,10,3,2,50,1,3,3500,52932
50,50,10,3,2,50,2,1,50,52933
50,50,10,3,2,50,2,1,250,52934
50,50,10,3,2,50,2,1,1250,52935
50,50,10,3,2,50,2,1,3500,52936
50,50,10,3,2,50,2,2,50,52937
50,50,10,3,2,50,2,2,250,52938
50,50,10,3,2,50,2,2,1250,52939
50,50,10,3,2,50,2,2,3500,52940
50,50,10,3,2,50,2,3,50,52941
50,50,10,3,2,50,2,3,250,52942
50,50,10,3,2,50,2,3,1250,52943
50,50,10,3,2,50,2,3,3500,52944
50,50,10,3,2,50,3,1,50,52945
50,50,10,3,2,50,3,1,250,52946
50,50,10,3,2,50,3,1,1250,52947
50,50,10,3,2,50,3,1,3500,52948
50,50,10,3,2,50,3,2,50,52949
50,50,10,3,2,50,3,2,250,52950
50,50,10,3,2,50,3,2,1250,52951
50,50,10,3,2,50,3,2,3500,52952
50,50,10,3,2,50,3,3,50,52953
50,50,10,3,2,50,3,3,250,52954
50,50,10,3,2,50,3,3,1250,52955
50,50,10,3,2,50,3,3,3500,52956
50,50,10,3,2,80,1,1,50,52957
50,50,10,3,2,80,1,1,250,52958
50,50,10,3,2,80,1,1,1250,52959
50,50,10,3,2,80,1,1,3500,52960
50,50,10,3,2,80,1,2,50,52961
50,50,10,3,2,80,1,2,250,52962
50,50,10,3,2,80,1,2,1250,52963
50,50,10,3,2,80,1,2,3500,52964
50,50,10,3,2,80,1,3,50,52965
50,50,10,3,2,80,1,3,250,52966
50,50,10,3,2,80,1,3,1250,52967
50,50,10,3,2,80,1,3,3500,52968
50,50,10,3,2,80,2,1,50,52969
50,50,10,3,2,80,2,1,250,52970
50,50,10,3,2,80,2,1,1250,52971
50,50,10,3,2,80,2,1,3500,52972
50,50,10,3,2,80,2,2,50,52973
50,50,10,3,2,80,2,2,250,52974
50,50,10,3,2,80,2,2,1250,52975
50,50,10,3,2,80,2,2,3500,52976
50,50,10,3,2,80,2,3,50,52977
50,50,10,3,2,80,2,3,250,52978
50,50,10,3,2,80,2,3,1250,52979
50,50,10,3,2,80,2,3,3500,52980
50,50,10,3,2,80,3,1,50,52981
50,50,10,3,2,80,3,1,250,52982
50,50,10,3,2,80,3,1,1250,52983
50,50,10,3,2,80,3,1,3500,52984
50,50,10,3,2,80,3,2,50,52985
50,50,10,3,2,80,3,2,250,52986
50,50,10,3,2,80,3,2,1250,52987
50,50,10,3,2,80,3,2,3500,52988
50,50,10,3,2,80,3,3,50,52989
50,50,10,3,2,80,3,3,250,52990
50,50,10,3,2,80,3,3,1250,52991
50,50,10,3,2,80,3,3,3500,52992
50,50,10,3,3,10,1,1,50,52993
50,50,10,3,3,10,1,1,250,52994
50,50,10,3,3,10,1,1,1250,52995
50,50,10,3,3,10,1,1,3500,52996
50,50,10,3,3,10,1,2,50,52997
50,50,10,3,3,10,1,2,250,52998
50,50,10,3,3,10,1,2,1250,52999
50,50,10,3,3,10,1,2,3500,53000
50,50,10,3,3,10,1,3,50,53001
50,50,10,3,3,10,1,3,250,53002
50,50,10,3,3,10,1,3,1250,53003
50,50,10,3,3,10,1,3,3500,53004
50,50,10,3,3,10,2,1,50,53005
50,50,10,3,3,10,2,1,250,53006
50,50,10,3,3,10,2,1,1250,53007
50,50,10,3,3,10,2,1,3500,53008
50,50,10,3,3,10,2,2,50,53009
50,50,10,3,3,10,2,2,250,53010
50,50,10,3,3,10,2,2,1250,53011
50,50,10,3,3,10,2,2,3500,53012
50,50,10,3,3,10,2,3,50,53013
50,50,10,3,3,10,2,3,250,53014
50,50,10,3,3,10,2,3,1250,53015
50,50,10,3,3,10,2,3,3500,53016
50,50,10,3,3,10,3,1,50,53017
50,50,10,3,3,10,3,1,250,53018
50,50,10,3,3,10,3,1,1250,53019
50,50,10,3,3,10,3,1,3500,53020
50,50,10,3,3,10,3,2,50,53021
50,50,10,3,3,10,3,2,250,53022
50,50,10,3,3,10,3,2,1250,53023
50,50,10,3,3,10,3,2,3500,53024
50,50,10,3,3,10,3,3,50,53025
50,50,10,3,3,10,3,3,250,53026
50,50,10,3,3,10,3,3,1250,53027
50,50,10,3,3,10,3,3,3500,53028
50,50,10,3,3,30,1,1,50,53029
50,50,10,3,3,30,1,1,250,53030
50,50,10,3,3,30,1,1,1250,53031
50,50,10,3,3,30,1,1,3500,53032
50,50,10,3,3,30,1,2,50,53033
50,50,10,3,3,30,1,2,250,53034
50,50,10,3,3,30,1,2,1250,53035
50,50,10,3,3,30,1,2,3500,53036
50,50,10,3,3,30,1,3,50,53037
50,50,10,3,3,30,1,3,250,53038
50,50,10,3,3,30,1,3,1250,53039
50,50,10,3,3,30,1,3,3500,53040
50,50,10,3,3,30,2,1,50,53041
50,50,10,3,3,30,2,1,250,53042
50,50,10,3,3,30,2,1,1250,53043
50,50,10,3,3,30,2,1,3500,53044
50,50,10,3,3,30,2,2,50,53045
50,50,10,3,3,30,2,2,250,53046
50,50,10,3,3,30,2,2,1250,53047
50,50,10,3,3,30,2,2,3500,53048
50,50,10,3,3,30,2,3,50,53049
50,50,10,3,3,30,2,3,250,53050
50,50,10,3,3,30,2,3,1250,53051
50,50,10,3,3,30,2,3,3500,53052
50,50,10,3,3,30,3,1,50,53053
50,50,10,3,3,30,3,1,250,53054
50,50,10,3,3,30,3,1,1250,53055
50,50,10,3,3,30,3,1,3500,53056
50,50,10,3,3,30,3,2,50,53057
50,50,10,3,3,30,3,2,250,53058
50,50,10,3,3,30,3,2,1250,53059
50,50,10,3,3,30,3,2,3500,53060
50,50,10,3,3,30,3,3,50,53061
50,50,10,3,3,30,3,3,250,53062
50,50,10,3,3,30,3,3,1250,53063
50,50,10,3,3,30,3,3,3500,53064
50,50,10,3,3,50,1,1,50,53065
50,50,10,3,3,50,1,1,250,53066
50,50,10,3,3,50,1,1,1250,53067
50,50,10,3,3,50,1,1,3500,53068
50,50,10,3,3,50,1,2,50,53069
50,50,10,3,3,50,1,2,250,53070
50,50,10,3,3,50,1,2,1250,53071
50,50,10,3,3,50,1,2,3500,53072
50,50,10,3,3,50,1,3,50,53073
50,50,10,3,3,50,1,3,250,53074
50,50,10,3,3,50,1,3,1250,53075
50,50,10,3,3,50,1,3,3500,53076
50,50,10,3,3,50,2,1,50,53077
50,50,10,3,3,50,2,1,250,53078
50,50,10,3,3,50,2,1,1250,53079
50,50,10,3,3,50,2,1,3500,53080
50,50,10,3,3,50,2,2,50,53081
50,50,10,3,3,50,2,2,250,53082
50,50,10,3,3,50,2,2,1250,53083
50,50,10,3,3,50,2,2,3500,53084
50,50,10,3,3,50,2,3,50,53085
50,50,10,3,3,50,2,3,250,53086
50,50,10,3,3,50,2,3,1250,53087
50,50,10,3,3,50,2,3,3500,53088
50,50,10,3,3,50,3,1,50,53089
50,50,10,3,3,50,3,1,250,53090
50,50,10,3,3,50,3,1,1250,53091
50,50,10,3,3,50,3,1,3500,53092
50,50,10,3,3,50,3,2,50,53093
50,50,10,3,3,50,3,2,250,53094
50,50,10,3,3,50,3,2,1250,53095
50,50,10,3,3,50,3,2,3500,53096
50,50,10,3,3,50,3,3,50,53097
50,50,10,3,3,50,3,3,250,53098
50,50,10,3,3,50,3,3,1250,53099
50,50,10,3,3,50,3,3,3500,53100
50,50,10,3,3,80,1,1,50,53101
50,50,10,3,3,80,1,1,250,53102
50,50,10,3,3,80,1,1,1250,53103
50,50,10,3,3,80,1,1,3500,53104
50,50,10,3,3,80,1,2,50,53105
50,50,10,3,3,80,1,2,250,53106
50,50,10,3,3,80,1,2,1250,53107
50,50,10,3,3,80,1,2,3500,53108
50,50,10,3,3,80,1,3,50,53109
50,50,10,3,3,80,1,3,250,53110
50,50,10,3,3,80,1,3,1250,53111
50,50,10,3,3,80,1,3,3500,53112
50,50,10,3,3,80,2,1,50,53113
50,50,10,3,3,80,2,1,250,53114
50,50,10,3,3,80,2,1,1250,53115
50,50,10,3,3,80,2,1,3500,53116
50,50,10,3,3,80,2,2,50,53117
50,50,10,3,3,80,2,2,250,53118
50,50,10,3,3,80,2,2,1250,53119
50,50,10,3,3,80,2,2,3500,53120
50,50,10,3,3,80,2,3,50,53121
50,50,10,3,3,80,2,3,250,53122
50,50,10,3,3,80,2,3,1250,53123
50,50,10,3,3,80,2,3,3500,53124
50,50,10,3,3,80,3,1,50,53125
50,50,10,3,3,80,3,1,250,53126
50,50,10,3,3,80,3,1,1250,53127
50,50,10,3,3,80,3,1,3500,53128
50,50,10,3,3,80,3,2,50,53129
50,50,10,3,3,80,3,2,250,53130
50,50,10,3,3,80,3,2,1250,53131
50,50,10,3,3,80,3,2,3500,53132
50,50,10,3,3,80,3,3,50,53133
50,50,10,3,3,80,3,3,250,53134
